# iy iz iroll Y Z Roll candidate quality planning_ratio q0 q1 q2 q3 q4 q5
0 2 8 -0.75000000 0.03888890 0.84444400 0 11.09660000 1.00000000 0.00000000 -0.64602856 1.67186424 -0.97485967 0.00000000 0.00000000
0 2 9 -0.75000000 0.03888890 1.05000000 0 11.10900000 1.00000000 0.00000000 -0.73224825 1.66662032 -0.89189300 0.00000000 0.00000000
0 3 0 -0.75000000 0.08333330 -0.80000000 0 6.09372000 0.50000000 0.00000000 0.09459401 1.54425561 0.40362310 0.00000000 0.00000000
0 3 1 -0.75000000 0.08333330 -0.59444400 0 9.06846000 0.80000000 0.00000000 -0.20912700 0.47979305 1.16396996 0.00000000 0.00000000
0 3 2 -0.75000000 0.08333330 -0.38888900 0 9.04880000 0.80000000 0.00000000 0.01550753 1.52352790 1.44270563 0.00000000 0.00000000
0 3 3 -0.75000000 0.08333330 -0.18333300 0 11.08820000 1.00000000 0.00000000 0.00417079 1.29267098 0.70854163 0.00000000 0.00000000
0 3 4 -0.75000000 0.08333330 0.02222220 0 11.04270000 1.00000000 0.00000000 -0.07008874 1.40693258 0.60868099 0.00000000 0.00000000
0 3 5 -0.75000000 0.08333330 0.22777800 0 11.09500000 1.00000000 0.00000000 -0.51632699 0.70073591 1.35741650 0.00000000 0.00000000
0 3 6 -0.75000000 0.08333330 0.43333300 0 11.10960000 1.00000000 0.00000000 -0.14069417 2.02293241 -0.68966293 0.00000000 0.00000000
0 3 7 -0.75000000 0.08333330 0.63888900 0 11.10000000 1.00000000 0.00000000 -1.05739112 1.22882209 0.86485946 0.00000000 0.00000000
0 3 8 -0.75000000 0.08333330 0.84444400 0 11.09850000 1.00000000 0.00000000 -0.64063916 1.69030539 -0.94397512 0.00000000 0.00000000
0 3 9 -0.75000000 0.08333330 1.05000000 0 11.09410000 1.00000000 0.00000000 -0.68902099 1.71860387 0.30337142 0.00000000 0.00000000
0 4 0 -0.75000000 0.12777800 -0.80000000 0 7.03384000 0.60000000 0.00000000 0.28559344 1.03760076 0.53121562 0.00000000 0.00000000
0 4 1 -0.75000000 0.12777800 -0.59444400 0 7.10914000 0.60000000 0.00000000 -0.21230087 0.50342675 1.22532362 0.00000000 0.00000000
0 4 2 -0.75000000 0.12777800 -0.38888900 0 10.10490000 0.90000000 0.00000000 -0.16276723 0.50716046 1.11346165 0.00000000 0.00000000
0 4 3 -0.75000000 0.12777800 -0.18333300 0 10.02390000 0.90000000 0.00000000 -0.00769471 1.31789220 0.63010621 0.00000000 0.00000000
0 4 4 -0.75000000 0.12777800 0.02222220 0 11.06920000 1.00000000 0.00000000 -0.14199770 1.41739321 0.50724212 0.00000000 0.00000000
0 4 5 -0.75000000 0.12777800 0.22777800 0 11.09770000 1.00000000 0.00000000 0.02982839 1.36817021 0.45825936 0.00000000 0.00000000
0 4 6 -0.75000000 0.12777800 0.43333300 0 11.11670000 1.00000000 0.00000000 -0.60561473 0.72823205 1.30570720 0.00000000 0.00000000
0 4 7 -0.75000000 0.12777800 0.63888900 0 11.09890000 1.00000000 0.00000000 -1.04757140 1.61311603 1.40591051 0.00000000 0.00000000
0 4 8 -0.75000000 0.12777800 0.84444400 0 11.10500000 1.00000000 0.00000000 -0.84607532 1.60632727 0.68316525 0.00000000 0.00000000
0 4 9 -0.75000000 0.12777800 1.05000000 0 11.09430000 1.00000000 0.00000000 -0.65339379 1.29835158 0.23753375 0.00000000 0.00000000
0 5 0 -0.75000000 0.17222200 -0.80000000 0 7.08430000 0.60000000 0.00000000 0.51015238 0.29768571 1.63875104 0.00000000 0.00000000
0 5 1 -0.75000000 0.17222200 -0.59444400 0 7.08434000 0.60000000 0.00000000 0.26239263 1.42908138 0.42493837 0.00000000 0.00000000
